passengerCount,tripTimeHr,distanceDriven,Fare,Tolls,TotalFare,Trips,pickup,dropoff
8,1.869165,56.4899997711182,160,10.6599998474121,173.660003662109,3,BK69,BX08
49,8.411658,164.760000228882,543,47.9699993133545,675.160005569458,21,QN23,MN19
28,5.215271,69.3700000047684,290,0,321.099998474121,19,BK85,BK78
153,21.455526,550.659998416901,1723,5.32999992370605,2042.04999923706,73,BK72,QN72
6,0.991943,16.5199997425079,60.5,0,71.8000011444092,4,QN01,QN38
11,2.098609,62.7899990081787,183,0,197.869998931885,5,BK30,QN31
22,2.421105,44.83000010252,161.5,0,176,11,BX41,MN06
1,0.648333,16.7000007629395,47.5,0,48,1,BK95,MN98
2321,537.372815,7880.96000313759,28634.5,123.699998855591,33265.9400339127,1316,MN12,MN30
138,43.997185,1190.30000686646,3512.5,5.32999992370605,3722.08000183105,90,QN31,QN08
78,10.094147,145.299998879433,597.5,0,703.919997215271,48,MN35,BX01
8322,1627.318299,23960.4999797344,89379,13.0999999046326,101190.290037632,5001,MN31,MN06
40,4.077492,53.4799995422363,234.5,0,259.60000038147,24,BX28,BX36
34,4.502772,98.940000295639,330,0,366.569999694824,19,QN25,QN54
1,0.333333,3.52999997138977,14,0,15,1,BX06,BX55
1,0.374166,16.8999996185303,52,5.32999992370605,69.3899993896484,1,QN15,MN20
146,34.338568,636.430000580847,2209.5,52.7699995040894,2467.74001598358,100,BX59,MN17
33,6.361932,99.9499996900558,388,0,425.679999351501,28,BX26,BX05
1,0.366666,5.8600001335144,20.5,0,21,1,QN07,QN03
50,4.786657,56.5900005102158,261,0,301.200001716614,25,BK35,BK89
3,1.316110,54.3000011444092,152,15.9899997711182,169.990005493164,3,QN55,MN35
3,0.933333,23.1099996566772,70,0,82,2,BK93,BK41
353,92.466316,2639.03000771999,7710.5,18.1899998188019,8188.91999053955,184,MN12,BX13
16,3.039161,64.6400003433228,217.5,0,242.409999847412,12,BX46,MN36
1,0.059166,3.09999990463257,10,0,11,1,BK99,BK45
2479,559.349208,10577.4100169837,34902.5,1538.91998767853,38699.8602590561,1307,MN20,QN26
19102,6119.951010,106707.590062574,358675.5,4083.13997627236,421831.520181179,10981,MN40,BK37
448,88.836861,1904.64000105858,6051.5,1079.86998558044,8007.62014007568,221,MN28,MN98
30,6.548051,130.730001091957,431.5,0,480.259996414185,17,BX36,MN20
3,0.133333,4.88000011444092,15,0,16,1,BX43,BX09
89,34.463592,809.329998970032,2406,74.0899991989136,2779.57001876831,46,MN36,BK42
2515,472.421645,6664.79000347853,25597.5,0,29438.1299829483,1509,BK33,BK35
7,2.029997,52.0900011062622,160.5,0,188.080003738403,6,BK82,QN08
1,0.264166,4.80000019073486,19.5,0,21,1,BK21,BK98
7396,1221.942784,30938.559997119,95094,35.7200002670288,104004.520039558,4302,LGA,QN35
108,45.576919,1170.97999823093,3456,68.7599992752075,3804.28001785278,65,MN33,BK28
12,3.905552,91.5700006484985,279.5,0,326.380004882813,6,QN01,BK09
19,9.692493,275.559997558594,842.5,58.0999994277954,936.960021972656,13,MN09,QN33
34,11.652217,355.00999712944,1115,58.0999994277954,1290.69001483917,16,MN36,LI
2,1.016666,38.0400009155273,104.5,0,120.5,2,QN18,BK27
10,0.986665,25.6599998474121,81.5,0,85.5,4,QN48,QN28
1291,264.228592,6532.34001469612,20291.5,10.1300001144409,21995.4700217247,770,MN22,BX34
23,6.456383,211.470000267029,597,5.32999992370605,665.180000305176,12,QN68,QN44
196226,41829.867879,1090175.02014354,3306300.32999992,571949.686140135,4506165.72950602,116762,MN20,LGA
972,74.434212,1123.72999986261,5775.82999992371,63.5499992370605,6727.15000486374,601,QN31,QN96
10,1.088055,22.3400001525879,98.5,5.32999992370605,121.330001831055,3,QN96,QN61
2594,749.849712,18833.3399824947,56122,4831.59996986389,68502.6208248138,1443,MN13,QN35
136,14.731074,189.240000084043,853.5,0,987.040002822876,85,BK81,BK61
145,25.688295,350.91000059247,1438.5,0,1580.10000038147,98,MN04,BX33
59,17.449988,465.02999985218,1408.5,10.1300001144409,1541.51000976563,35,BK73,BX36
14,4.061664,101.35000038147,297.5,10.1300001144409,330.729999542236,8,QN46,JFK
8,0.824721,26.4299993515015,77,0,80,3,QN02,BK50
1,0.650000,13.7200002670288,43.5,5.32999992370605,49.3300018310547,1,QN29,BX03
430,137.816565,3052.08000171185,9551,5.32999992370605,10754.0900011063,246,BK68,MN04
4,1.474443,26.8300008773804,91,0,98.7000007629395,3,BX08,MN31
266,105.856050,2649.19000434875,10514.5,1596.36999797821,13750.8000488281,150,BK37,EWR
387,125.237138,3098.04999768734,9388.5,27.7600002288818,10249.280002594,221,BK38,QN55
27,9.402216,381.089999198914,1630,26.6499996185303,1768.64998626709,18,QN21,LI
3,2.491110,68.1299991607666,193.5,5.32999992370605,228.529998779297,3,MN06,BK45
8038,1606.199531,21616.6400068179,85331,0,97882.2400388718,4795,MN04,MN40
8,0.833333,19.5299997329712,60.5,0,68.2000007629395,2,BX31,MN11
9,1.580554,42.4400000572205,129,0,135,5,QN18,BK85
235287,57773.442984,1265232.87020417,3979087.63000393,667940.285603851,5348766.60003996,133301,LGA,MN12
1,0.204166,9.10000038146973,26,0,32,1,BK46,MN35
1935,204.821380,3367.10000196658,15245.8300018311,253.469999313354,17877.360039711,1327,QN61,QN61
592,116.537101,3302.10000109673,9766,20.789999961853,11256.8800029755,327,BK38,QN27
4607,787.124765,9185.15999226645,41158,36.25,47227.9300231934,2761,QN68,MN14
12874,4380.416112,76737.3399719149,256114.049999237,6682.93995624408,304300.000699997,7225,MN12,BK37
7,1.566666,35.9899997711182,107.5,10.1300001144409,129.529998779297,2,MN35,BK41
21,6.698885,208.689998626709,561.5,36.7799997329712,638.070011138916,10,MN33,QN05
12,3.029164,59.3200006484985,197.5,0,206.799999237061,9,BX29,BX37
1,0.529166,15.6999998092651,46,0,46.5,1,MN35,QN61
6,0.842221,23.3000001907349,70,10.1300001144409,90.230001449585,3,BX55,QN72
448,60.514346,1143.40999859571,4070.5,52.2399997711182,4754.14000034332,268,BK42,BK33
10,1.495554,42.1299996376038,127.5,0,139.019998550415,5,QN20,QN06
1,0.330277,5.40000009536743,19,0,20,1,BK58,BK23
37,3.686658,68.8199999332428,248,0,268.39999961853,16,BX30,MN04
126,36.121363,755.099995136261,2393,0,2612.2799987793,73,QN28,BK61
6,1.283333,19.460000038147,68.5,0,80.3499984741211,2,BX14,BK90
80227,10135.968634,136561.96994004,561792.5,2262.48997713067,671300.360536575,46183,MN25,BK38
37,8.065548,163.520000934601,510.5,0,560.099998474121,24,BK92,BK82
1688,469.640441,7340.75999701023,26028,109.279999688268,28889.7600154877,971,MN24,BK91
216,55.346069,1384.95999860764,4224,5.32999992370605,4622.42999649048,107,QN68,QN55
8,0.954721,27.2199997901917,82.5,0,101.10000038147,4,QN01,QN26
45,13.074991,286.449999332428,914,0,987.569999694824,23,BK76,BK50
12,2.453331,60.4399995803833,185,0,193.5,6,MN99,BX05
2811,483.587686,7570.0799953416,27987.5,863.489990234375,34221.7500295639,1628,BK76,MN21
186,43.559683,790.909998416901,2621,0,2982.14999580383,105,BK42,BK78
10,6.135274,130.449999809265,391.5,20.789999961853,454.590000152588,7,MN50,QN02
24,3.457772,53.2099997997284,206,0,225.5,14,BK58,BK79
318,97.064655,2323.15999984741,7005.5,179.629998207092,7901.41003799438,170,MN33,BK32
26,2.008329,38.2899998426437,141.5,0,154.119999885559,12,BX52,BX49
2404,876.838023,24525.9599990845,71365.5,62.3699998855591,81673.4200439453,1489,BK68,JFK
1,0.522222,10,31,0,37.7999992370605,1,BK23,BX99
13,0.883053,24.3799998760223,78,2,88.5,5,QN10,QN57
5,0.898887,23.5700001716614,75.5,0,79.5,4,BX33,BX52
2,0.783333,15.8199996948242,46,5.32999992370605,52.8300018310547,1,QN76,BX31
69,8.881654,230.779998660088,721.5,0,840.42999458313,33,BK90,BK97
25,5.466105,120.730001568794,379.5,0,402.35000038147,15,BK29,MN27
20,3.152774,83.6800003051758,255,0,284.400001525879,10,QN50,QN48
257,17.518279,286.140000343323,1184.5,10.3299999237061,1356.15999746323,140,QN35,QN38
130,61.211630,1141.53000092506,3704.5,5.32999992370605,4222.89999580383,87,MN09,BK63
2,0.477221,14.8899998664856,44,10.6599998474121,56.1599998474121,2,QN62,BX52
186,71.729122,1502.60000145435,4729.5,46.9099998474121,5251.51002883911,104,MN23,BK93
22,3.033608,100.370001554489,286,0,352.150005340576,7,NJ,BK40
12,3.253608,78.2800006866455,239.5,21.3199996948242,303.190002441406,6,QN38,MN14
6,0.783332,20.5899996757507,61,0,70.5,2,QN06,QN20
57341,10660.478027,158636.759971511,603612,12382.8799052238,723514.480185509,32501,MN20,BK73
18,4.803050,108.619999170303,355,0,401.39999961853,17,QN30,BK68
1025,323.173935,7684.25998806953,23927,2380.71999549866,28645.780412674,614,QN17,MN25
17946,4130.674262,72123.0800087005,246504.5,4149.82997202873,294804.230623245,10570,MN20,BK33
11,3.707219,80.7299995422363,248,4.80000019073486,274.899997711182,6,QN95,BK92
24,4.482219,122.399999856949,361.5,0,376.900001525879,10,QN28,BK81
180,33.016911,853.709999501705,2599.5,295.329999923706,3125.90005874634,85,QN50,MN36
6,1.169444,25.25,81,0,83,2,QN45,QN55
352,94.262705,2752.62000274658,7890.5,262.789998054504,9466.82002258301,198,BK42,LGA
22,2.101384,35.9499996900558,134.5,0,159.099999427795,11,QN37,QN52
9,1.051942,23.1799998283386,77.5,0,84.5,5,QN25,QN41
69,15.456930,309.779998540878,970,47.4399995803833,1146.64000320435,34,MN98,BK76
1,0.979444,17.7000007629395,56,5.32999992370605,77.9100036621094,1,BX63,QN56
66339,7912.862714,144037.860021688,524523.300000191,0.00999999977648258,618364.30058527,37113,BK73,BK38
402,137.055456,3550.87000417709,10467,437.619996070862,11958.9300765991,237,MN23,QN23
100,14.907484,277.860000371933,957,0,1106.11999893188,48,BK32,BK72
951,176.417564,5125.93000680208,15276,10.6599998474121,17578.0499858856,530,BK68,QN72
28,6.738885,160.849998950958,489.5,0,532.200000762939,14,BK61,QN01
12,5.505829,57.5,251,0,339.5,9,BX09,MN09
33,3.102214,46.9699996709824,199,0,227.680000305176,20,BK29,BK30
57,12.062211,307.780000209808,922,5.32999992370605,1086.85000228882,29,QN95,BK76
1,0.264166,10.1999998092651,52.5,0,53,1,QN99,QN06
70944,6978.025455,100095.949920379,431484.399999619,31.4499998092651,519886.360323429,40909,BK73,MN28
230,34.391616,621.180000543594,2158,0,2463.62000465393,127,BK64,BK43
2,0.499999,11.5500001907349,38.5,5.32999992370605,44.8299999237061,2,MN98,BX01
16,2.045829,35.7200000286102,135.5,0,153.39999961853,11,BX30,BX49
10,1.409442,21.5999998450279,86,0,93.8000001907349,7,BX55,BX17
1,0.245000,9.60000038146973,27,0,32.5,1,BX98,MN27
2,1.697500,46.3700008392334,128.5,10.6599998474121,140.160003662109,2,QN61,BX22
76,20.683316,580.600003242493,1703.5,169.449999332428,2065.82001876831,45,QN70,BX22
1305,327.631384,7962.59000682831,24473,2.44000005722046,26766.4999904633,734,MN23,BX26
3,1.129165,22.1799998283386,74,0,77,3,QN37,BK82
1,0.716666,18.8799991607666,52,5.32999992370605,72.1600036621094,1,QN05,MN09
2387,487.976117,10169.5300034285,33077.5,2410.90998184681,41070.3600053787,1410,MN25,BK34
83,14.591370,206.760001063347,806,0.0399999991059303,899.41999912262,53,BK79,BK60
173,42.431627,1380.92999839783,3935,0,4303.45999908447,102,QN70,QN34
188,34.859121,717.980002045631,2391,0,2756.09000587463,112,BK75,BK41
31,6.357216,154.199999809265,471.5,0,512.75,17,QN17,QN33
124,52.803312,1553.74999809265,4367.5,311.509997367859,5349.2000579834,67,MN21,QN10
55,5.369982,69.1300001144409,343.5,0,389.849999427795,42,BK46,BK41
11,1.026110,35.8600009679794,68.5,0,90.6999998092651,7,BK27,BK21
18,5.216664,152.93000125885,468,42.6399993896484,558.410018920898,9,QN01,MN99
11606,3137.328177,51340.3400571793,179003.330001831,666.809992790222,214694.390161514,6817,MN19,BK64
223,52.199677,1325.08000302315,4030.5,514.979993671179,5295.65007972717,119,MN50,QN95
17,3.562220,72.2899990081787,231.5,0,254.909999847412,7,QN03,BK63
5166,1074.679480,33669.3499953151,97540.4000015259,26.6499996185303,104293.369972229,2852,JFK,QN44
15,5.744163,133.499999046326,403,5.32999992370605,468.71000289917,10,QN71,BK91
1,0.450000,13.9300003051758,40,0,41,1,QN42,BK35
1,0.616666,14.1000003814697,42.5,0,43.5,1,BK95,QN35
2,0.408611,16.2000007629395,44,5.32999992370605,50.3300018310547,1,QN46,MN32
7,1.363887,48.9700002670288,137.5,15.9899997711182,170.440002441406,3,MN01,QN38
1,0.362777,15.1000003814697,41.5,0,51,1,BK89,QN51
10,2.404442,61.4999995231628,189.5,4.80000019073486,217.23999786377,7,QN42,LGA
15,3.943330,126.60000038147,356,26.1199998855591,417.120006561279,8,BK90,BX49
10,1.900831,16.6000002622604,85.5,0,90,6,BX75,BX40
8,2.261663,56.3299999237061,179,0,186,8,BK82,QN76
17,3.474718,71.1799991130829,236,5.32999992370605,285.880001068115,10,BX55,MN24
2953,1053.441851,16710.1800115407,57453.5,526.639995574951,63155.7100734711,1687,MN17,BK95
188,42.817467,689.159996628761,2459.5,0,2770.359998703,97,BK72,MN14
8,1.866665,39.0199995040894,119.5,0,143.419998168945,3,QN96,BK40
3,0.900000,28,82,15.460000038147,99.9600009918213,3,QN26,BX26
39,7.265551,167.899999141693,509.5,5.32999992370605,581.690002441406,13,BX06,MN23
1,0.483333,19.1000003814697,52,0,63.5,1,QN54,BK75
12473,1268.777145,23592.3899980634,86797.9899978638,105.769999155775,97809.3000388145,7289,MN32,BX39
15,4.141942,82.1200008392334,291.5,0,324.780002593994,6,QN01,BK90
19,3.947495,85.2600005865097,253,0,270.900001525879,13,BX05,MN33
8,0.929721,16.9800000190735,57.5,0,62.5,3,BK79,QN57
2,0.350000,4.78000020980835,18.5,0,19.5,1,BK88,BK81
1061,275.671438,6053.43000012636,18917.5,0,21683.879989624,618,QN70,BK61
5792,1600.917048,38575.4400404841,117954.5,9688.80995155312,144223.711444855,3349,MN17,QN37
2,0.816666,17.6600008010864,55.5,0,56.5,2,QN02,QN18
8,2.983888,74.460000038147,219,10.6599998474121,234.160003662109,5,BK77,BX63
2,0.716666,22.5300006866455,64.5,5.32999992370605,70.8300018310547,1,BK79,BX30
32,1.472775,22.3300000429153,96,0,104.5,10,BX33,BX08
3,1.043055,29.3000001907349,83.5,10.6599998474121,96.1600036621094,2,QN17,BX03
3,1.023054,13.3000001907349,51,0,55.5,2,BK95,BK19
5,1.434165,36.2699999809265,110,15.460000038147,147.39999961853,4,BX28,QN70
3,1.558053,56.3000011444092,151.5,15.460000038147,168.96000289917,3,BX03,JFK
29,8.651103,165.789998531342,545,0,614.420001983643,22,BK35,QN17
528,88.194591,1873.5600039959,6271.5,41.5799999237061,6812.04999923706,336,MN34,BX08
2332,420.201402,8926.09999138117,29439.5,10.6599998474121,33242.9700059891,1428,MN19,BX34
6,0.683333,10.7300000190735,39,0,44.3999996185303,2,BX44,BX22
7,1.780832,24.4199998378754,91.5,0,109.5,4,BK45,MN23
679,104.806241,1745.71999657154,6575,185.48999786377,7528.01001167297,383,MN19,QN96
480,124.002121,3146.17000055313,9405.5,29.0899996757507,10057.7000007629,258,MN31,BX44
1,0.216666,6.17000007629395,19.5,0,21.5799999237061,1,BK97,SI00
27,2.991107,48.7500002384186,183,0,255.520000457764,13,QN23,QN51
3,0.624720,7.89000010490417,35,0,37.5,3,BK93,BK96
3,0.386111,8.30000019073486,26.5,0,28.5,1,BK79,QN25
1,0.302777,3.79999995231628,16,0,19.7999992370605,1,QN48,MN12
1,0.221111,5.30000019073486,17.5,0,18,1,BX22,BX31
82,10.539149,231.139998793602,804,0,873.820001602173,48,QN55,BK82
87,14.783328,317.370002746582,973,72.0000028610229,1054.99998855591,18,BX13,MN28
338,56.269366,1365.33000183105,4306,27.9100005626678,4761.71999740601,201,MN06,BX28
35,9.584434,260.579998970032,788.5,0,857.7799949646,23,QN71,QN01
2,0.577499,13.2999997138977,41.5,10.6599998474121,53.1600017547607,2,QN23,MN98
1350,342.888028,9940.67999184132,29029,320.359997749329,32704.1600608826,788,MN20,BX52
24,5.083331,139.859998703003,394.5,30.3900003433228,469.390007019043,6,QN76,BX22
4,1.992776,53.2999992370605,158,0,179.799999237061,3,MN50,QN07
2686,704.090493,12672.5300148223,42858.2999992371,36.7799997329712,49480.070025444,1597,BK68,MN40
1688,375.346012,7373.02000331879,24410.5,764.409995079041,29203.4001026154,973,QN72,MN22
58,14.008874,386.839996814728,1138,0,1208.65999984741,34,QN50,BK32
24,3.917773,122.790000915527,386.5,46.3800001144409,461.710006713867,12,QN54,MN34
3,1.716666,51.7799997329712,144.5,0,154,3,BK82,BK27
73,15.648040,512.340001344681,1469.5,198.939999580383,1735.00004196167,42,MN34,QN41
19,1.914163,38.66000020504,142,0,163.85000038147,12,BX62,BX28
2165,428.201448,8027.05999964476,27048,15.9899997711182,29671.1500015259,1252,QN70,QN20
1,0.206666,4.80000019073486,16,0,22,1,QN51,QN21
3,1.324166,42.2300004959106,118,0,127.700000762939,3,BX28,MN50
543,105.683485,2014.24000346661,6619.5,125.269999504089,7551.06000423431,310,MN50,QN63
178,55.678857,1102.6000033617,5317.25,659.799998283386,6627.36001586914,99,BK33,NJ
20,4.413886,71.2300010919571,257.5,0,272.299999237061,11,BX28,MN40
2133,650.040376,13868.6400061548,44640.5,4863.91994667053,55989.7108902931,1172,MN13,QN95
268,57.821335,1421.7100019455,4319.5,15.9899997711182,4680.72001266479,152,MN33,BX07
6,1.214998,22.1100001335144,77,0,81,4,BK19,BK58
8,1.967499,32.5799999237061,114.5,0,136.60000038147,5,BK19,BK68
75,16.386373,481.280000388622,1765.5,168.439998626709,2159.84005355835,37,QN61,MN34
5,0.333333,11.7799997329712,32.5,5.32999992370605,45.4300003051758,1,QN23,BX30
1,0.470833,11.6999998092651,34,5.32999992370605,48.9900016784668,1,QN22,MN50
1,0.683333,17.2199993133545,51.5,0,68.0999984741211,1,BX14,BK63
175,36.895791,837.930002570152,2646.5,0,2947.33999633789,105,BK90,QN53
2,0.596944,9.3600001335144,34.5,0,37,2,BK46,BK63
10786,2865.340569,68862.5600123256,211304,4568.85997009277,249294.050553322,6280,MN24,QN17
182,54.013569,1096.56999850273,3516,99.8499994277954,4191.38999938965,111,MN19,BK97
23,6.495552,127.789999485016,405.5,5.32999992370605,490.07999420166,11,QN55,BK09
1,0.463333,19,51.5,5.32999992370605,57.8300018310547,1,BK81,BX07
1241,186.927791,3704.43000361323,12632,10.6599998474121,14644.4300060272,696,QN72,BK76
532,71.523205,1381.48999771476,4832.5,0,5490.22000408173,320,BK90,QN21
148,15.732477,250.679999649525,969.5,21.5799999237061,1170.04999876022,74,NJ,MN33
18,2.867495,36.4699997901917,161.5,0,174.120000839233,13,BK29,BK41
13,3.927498,82.3799991607666,256.5,0,283.149997711182,6,QN99,BK63
73789,8542.301654,151549.360039651,563839,15.9099998474121,660246.300575256,41410,BK38,BK73
1610,218.768522,3814.71999695897,13899.5,5.32999992370605,16120.6900215149,938,BK09,BK40
154,49.515246,1004.19999855757,3189,0,3321.21000289917,81,QN68,BK82
7,1.398887,23.4099998474121,82.5,0,90.5,4,BK41,BK79
1581,336.290215,8191.70999902114,24962.5,10.6599998474121,27749.0500030518,857,MN22,BX63
19,2.314439,33.1499998569489,134.5,0,150.300000190735,14,BX17,BX35
1,0.833333,27.5300006866455,93.5,10.25,124.5,1,QN37,EWR
4,0.949999,24.4299998283386,103,0,108,3,QN96,QN06
1,0.566666,15.7600002288818,45.5,5.32999992370605,54.3300018310547,1,BX41,BK75
380,110.253820,3238.23000097275,9309.5,176.459999084473,10867.8700141907,180,MN24,QN45
354,61.330481,1497.95999956131,4670,5.32999992370605,5547.32000541687,199,BK77,QN72
16027,1839.447664,24808.859992329,104545.220000267,5.4699999243021,121001.940086842,9081,MN03,MN12
39,7.830548,235.719999313354,670,0,714.299999237061,20,QN27,QN03
1,0.783333,18.2000007629395,55,0,56,1,QN34,MN36
1,0.266666,9.98999977111816,28.5,10.6599998474121,40.1599998474121,1,BX13,QN22
1007,106.232546,1732.94000200927,6742,5.30000019073486,7543.35999965668,577,QN29,QN27
53,10.190824,144.699999809265,563,0,653.900002479553,35,BX26,MN14
47,14.801934,315.359997391701,1043.5,58.6299991607666,1240.31001567841,27,QN54,MN14
10,3.563052,119.010000228882,335,25.5900001525879,405.830001831055,8,BK90,BX26
3066,764.030457,15816.7600022852,51241.1599998474,57.5699996948242,58935.3699617386,1770,MN32,BK68
2,0.716666,26.1699991226196,74,10.6599998474121,86.6600036621094,2,BK77,BX09
322,109.804655,3065.74999332428,12029.5,1708.56999874115,15166.1600189209,165,MN99,EWR
559,121.423222,2385.07999974489,7830,12.0600001811981,8977.59000205994,301,MN09,BX06
47,10.802765,169.180000126362,645.5,18.5,768.320000648499,32,NJ,BK09
27,7.003606,250.670000076294,678,98.1599998474121,843.430015563965,10,QN03,SI00
15,3.280831,84.1099990606308,327,26.1199998855591,393.970008850098,7,QN35,MN99
116,32.891368,759.599998950958,2389.5,0,2653.38998794556,63,BK73,QN57
23,9.376106,276.470004081726,784,132.189998626709,995.120006561279,15,BK75,SI00
7,2.080276,32.4200000762939,135.009999999776,20.789999961853,180.120002746582,5,BX52,LGA
7,2.689720,73.210000038147,215,0,224,6,BK77,BK46
1,0.800000,22.2800006866455,61,5.32999992370605,83.4100036621094,1,BK42,BX49
8,2.046110,28.9300003051758,108,0,125.349998474121,4,BK28,BK61
37,10.785271,311.660002708435,894.5,93.289999961853,1079.39001083374,20,MN36,QN19
1,0.353888,10.6999998092651,31.5,10.6599998474121,43.1599998474121,1,BK95,SI00
13,2.707775,80.4299998283386,234,0,258.200000762939,6,QN61,BK69
1,0.552222,9.89999961853027,33,0,34,1,QN15,BK81
1,0.311666,5.09999990463257,18.5,0,39.5,1,QN08,QN37
4682,657.268674,12786.5099957883,44573,10.1300001144409,50999.9800610542,2641,BK73,QN63
9,1.808331,56.1900005340576,161.5,0,173.799999237061,5,MN30,QN35
40176,15023.080173,419601.449990612,1141476.33000183,110769.229396284,1394297.13591146,22229,JFK,MN09
15,2.038884,42.9900000095367,141,0,147,8,QN97,QN30
8,0.866944,21.440000295639,67.5,0,87.2000007629395,3,BK46,BK50
43,9.697772,279.129999637604,848,0,924.400001525879,22,BK73,QN02
966,234.906473,6062.97999870777,18479.5,261.660004854202,21008.6999397278,515,MN14,BX99
29,4.277214,75.9699988663197,573,0,628.89999961853,19,QN06,QN43
18,9.722773,292.799999237061,807.5,23.7999999523163,884.270004272461,13,LGA,QN98
1,0.590833,8.89999961853027,31.5,0,32.5,1,QN06,BK61
372,42.417972,967.589999884367,3296,15.9899997711182,3621.39000701904,208,QN28,QN95
2,2.133055,86.5200004577637,356,5.80000019073486,362.300003051758,2,BK38,CT
127,48.878028,983.220002174377,3123,15.9899997711182,3564.42000198364,69,MN06,BK61
39,3.274434,68.3300000429153,255.5,8.25,294.180000305176,24,QN25,QN62
4,0.629999,8.85000014305115,37,0,49.5,3,BK23,BK43
180,40.400518,1172.99000322819,3441,0,3653.03999328613,94,MN28,BX30
14,3.433887,126.779998779297,429.5,63.75,548.999992370605,5,MN01,EWR
795532,67361.351984,547137.350013969,3524098.20000292,772.679995216429,4334348.45876647,469109,MN21,MN13
27705,8446.569505,242127.560074091,1012066.34000778,161477.779970676,1326683.5106802,16298,MN23,EWR
1079,180.059735,2927.14000427723,10731.6999998093,0,12635.8300070763,662,BK68,MN50
63,9.194430,186.15999931097,685,57.5699996948242,853.480011940002,34,BK28,MN13
60,28.047202,789.940003275871,2359,47.9699993133545,2718.95000839233,49,MN24,QN07
23,5.820551,142.579999446869,430.5,0,466.75,13,BX39,BK09
20,5.154162,129.079999923706,390.5,0,442.319995880127,12,BK61,QN38
18,5.503608,158.530000686646,451,4.80000019073486,479.600002288818,8,QN71,BK26
15,1.311108,41.4400005340576,125,0,147.979999542236,6,QN30,QN52
468,160.352111,3181.13999569416,10178,10.6599998474121,11440.4400043488,280,MN32,BK63
62,23.448044,460.039999961853,1482.5,21.3199996948242,1680.49000167847,35,BK75,MN06
2,0.859443,27.5299997329712,77.5,0,83.1800003051758,2,QN17,BK98
1,0.403055,10.6000003814697,32.4500007629395,0,32.9500007629395,1,NJ,QN43
39,6.199434,127.239999771118,430.5,0,466.299999237061,22,BX14,BX09
30,4.143605,109.469999372959,342.5,2.44000005722046,368.440000534058,17,BX29,BX39
303,56.909937,995.399998903275,3443,0,3814.91999721527,165,QN29,BK78
1225,395.615821,11435.5399941802,32778,1393.8099899292,39081.1002426147,734,MN19,BK27
28,3.542769,51.4400001764297,254.5,5.32999992370605,279.980001449585,20,BX40,BX14
3,0.350000,8.22000026702881,24.5,0,25.5,1,QN41,BK77
37,5.308878,127.549999952316,416.5,0,439.700000762939,25,QN22,QN60
2,1.349999,15.0100002288818,60.5,0,76.6199989318848,2,BK85,BK76
8,2.109166,54.6100006103516,160.5,5.32999992370605,179.950000762939,4,BK35,BX63
29,8.120826,201.829999923706,606.5,57.5699996948242,745.110012054443,16,BK25,LGA
49571,2680.414943,34727.5599996131,188393.830001831,36.0599999427795,229231.279910088,29464,MN09,MN06
6,1.633886,46.1699995994568,139,0,149.299999237061,6,BX30,BX52
21,5.732496,128.310000419617,396.5,0,456.599998474121,9,MN06,BK92
1372,144.074980,2859.63999682665,10230.5,68.7599992752075,11394.7000141144,763,QN29,QN72
2584,527.336722,6185.59999985993,25705,0,29368.0500144959,1352,MN99,MN24
175,41.904960,989.260001182556,3065,411.579999923706,3845.75007247925,91,MN11,QN22
7,1.753330,38.4100009202957,126,0,133.5,6,BK23,MN13
9,2.462499,64.6499996185303,190.5,10.6599998474121,232.700000762939,6,QN45,LGA
3,1.012498,16.1399998664856,59,0,61,3,BK29,BK96
2,0.975555,31.8999996185303,89,10.6599998474121,109.820003509521,2,QN06,BX52
1,0.450555,18.5,50.5,5.32999992370605,56.8300018310547,1,BX14,BK79
460,156.527686,3413.26999431849,10562,472.980000019073,12445.8300647736,254,MN12,BK34
36,6.344156,87.1800000667572,353,0,401.39999961853,26,BK96,BK35
2,1.007777,15.6000003814697,55.5,0,57,2,QN01,QN20
12,4.656109,87.0300000905991,259.5,0,287.869998931885,7,BK60,QN22
2,0.756111,25.6599998474121,73.5,0,75,2,BK82,BK28
119,33.819699,890.589996814728,2629,5.32999992370605,2941.83000183105,63,BK33,QN22
7195,1735.624579,54243.259985663,153636,211.640000343323,165166.550033569,3996,JFK,QN49
1,0.487222,20.7000007629395,57,5.32999992370605,82.2799987792969,1,BK30,BX29
16,2.561939,39.8500003218651,159.5,0,175,11,BK43,BK26
19747,1471.520206,17936.3800002467,94047.5399993509,614.809997558594,114510.500055179,12032,MN50,MN50
17,4.839997,128.439997673035,496.5,88.9099998474121,658.980003356934,7,BK40,EWR
20,1.647218,35.5200002193451,201.5,10.6599998474121,237.060005187988,10,MN98,BX63
7,0.816665,15.9700002670288,52.5,0,54.5,3,QN06,QN62
3,0.791943,15.150000333786,55,0,62.3999996185303,3,BX01,BX62
3,0.358887,10.6999998092651,35,0,37.5,3,QN34,QN45
59943,3595.046486,37555.8600357343,224671,398.189997673035,268874.779956341,35480,MN34,MN11
3554,637.792259,12393.0799910426,41701,7837.22996520996,55604.2198553085,2053,MN33,QN72
56,5.992482,109.950001180172,462.5,10.6599998474121,514.970000743866,37,QN62,QN38
16,3.798608,139.979999542236,380.5,0,416.099998474121,7,MN28,QN66
13,4.531663,147.740000724792,420,25.5900001525879,545.149997711182,10,BK29,LGA
